DATE_OF_BIRTH(e1,e2)	<e1> George M. Whitesides </e1> (born <e2> August 3, 1939 </e2>) is an American chemist and professor of chemistry at Harvard University.
EDUCATED_AT(e1,e2)	<e1> He </e1> has received a BSc and MSc in Health Sciences from <e2> Brigham Young University </e2> (Provo, Utah) and a PhD in Genetics and Biomolecular Sciences from the University of Pavia (Pavia, Italy) under the mentorship of Professor Antonio Torroni.
PLACE_OF_BIRTH(e1,e2)	<e1> Chang Yi </e1> (born Chang Po-shen on 24 February 1945) is a Hong Kong actor and director originally from <e2> Huizhou </e2>, China.
NATIONALITY(e1,e2)	"<e1> Christopher ""CJ"" Fraleigh </e1> (born October 1, 1963) is a prominent <e2> American </e2> food-industry executive, and the current chairman and CEO of Shearer's Foods."
EMPLOYEE_OR_MEMBER_OF(e1,e2)	In October 1977, <e1> he </e1> resigned from the <e2> Liberal Party </e2> and joined the Progress Party; he unsuccessfully contested the Senate on their behalf in the 1977 election.
PLACE_OF_BIRTH(e1,e2)	"Regularly referred to as ""<e1> T. </e1> J."" by both his associates and the media, Healey was born near the <e2> site </e2> of Fordham University in Fordham, New York."
DATE_OF_BIRTH(e1,e2)	<e1> Mary </e1> Elizabeth McDonough (born <e2> May 4, 1961 </e2>) is an American actress, best known for her role as Erin Walton on The Waltons from 1972 to 1981.
NATIONALITY(e1,e2)	<e1> David </e1> Patrick Seitz (born March 17, 1978) is an <e2> American </e2> voice actor, ADR director, and script writer known for his work for Bang Zoom!
PLACE_OF_BIRTH(e1,e2)	<e1> He </e1> was born in <e2> Taunton </e2>, the son of the late Alfred and Emma (Blais) Garceau.
PLACE_OF_BIRTH(e1,e2)	<e1> Jesús María Sanz-Serna </e1> (born 12 June 1953 in Valladolid, <e2> Spain </e2>) is a mathematician who specializes in applied mathematics.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	While working as a research scientist with <e1> Atul Butte </e1> at <e2> Stanford University </e2>, he established the largest translational bioinformatics databases, identified clinical diagnostic biomarkers for organ transplant rejection, published the first Clinical Assessment of Human Genome and led the wave of personal genome report.
NATIONALITY(e1,e2)	<e1> Mariane Theresia Sophie Stebnowska </e1> (or Maria Sofia Stempkosta; 1753 – 16 February 1848), was a <e2> Polish </e2> opera singer, actor and harpist.
PLACE_OF_RESIDENCE(e1,e2)	<e1> He </e1> lived in Sandymount, <e2> Dublin </e2>, from 1976 until his death.
DATE_OF_BIRTH(e2,e1)	Yi Hong (born  <e2> 1974 </e2>  in Seoul) is a descendant of the Joseon Dynasty rulers, <e1> who </e1> works as a model and entertainer.
PLACE_OF_RESIDENCE(e2,e1)	Alvares is married to Claude Alvares, a known environmental activist and the couple lives in  <e2> Parra </e2> , Goa with <e1> their </e1> three children, Rahul, Samir and Milind.
DATE_OF_BIRTH(e2,e1)	Anatoli Ilych Vasiliev (Russian: Анато́лий Ильи́ч Васи́льев;  <e2> 18 March 1917 </e2> , Petrograd (former Saint Petersburg), Russian Empire – June 4, 1994, Saint Petersburg, Russian Federation) was a Russian and Soviet realist painter, <e1> who </e1> lived and worked in Leningrad.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Wishart </e1> grew up in <e2> Comox </e2>, British Columbia, playing minor hockey there until his midget years.
PLACE_OF_RESIDENCE(e2,e1)	After 2 years in  <e2> Reading </e2> , I was ready to kick start <e1> my </e1> career and moved to London where I joined a large global IT recruitment company for over 4 years.
DATE_OF_BIRTH(e1,e2)	<e1> José de La Cruz Benitez Santa Cruz </e1> (born <e2> 3 May 1952 </e2> in Asunción), is a former football player who played as a goalkeeper.
DATE_OF_BIRTH(e1,e2)	<e1> Craig R. Barrett </e1> (born <e2> August 29, 1939 </e2>) is an American business executive who served as the chairman of the board of the Intel Corporation until May 2009.
EDUCATED_AT(e1,e2)	After finishing t<e1> he </e1> railway technical school, he studied in the Moscow Institute of Engineers and Transport, followed by a DSc program in <e2> Moscow Engineering Physics Institute </e2> completing in 1949, when he became a professor in Lebedev Physical Institute.
NATIONALITY(e1,e2)	<e1> Abdelhak Ben Salah </e1> (born 25 April 1990) is a <e2> Tunisian </e2> handball player for Club Africain and the Tunisian national team.
PLACE_OF_BIRTH(e1,e2)	<e1> Lauren Mann </e1> (born c. 1984 in Sudbury, <e2> Ontario </e2>) is a Canadian curler from Aylmer, Quebec.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Hayes </e1> grew up in <e2> Massachusetts </e2>.
DATE_OF_BIRTH(e1,e2)	<e1> Obafemi Lasode </e1> (born <e2> December 1955 </e2>) is a Nigerian veteran film actor, songwriter,playwright, film producer and director.
DATE_OF_BIRTH(e1,e2)	<e1> Chris </e1> was born Christopher Eric Cohran on <e2> January 23, 1989 </e2> in the small town of Villa Rica, GA.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> is currently the Herman Feshbach Professor of Physics at the <e2> Massachusetts Institute of Technology </e2> (MIT).
DATE_OF_BIRTH(e1,e2)	<e1> Colette Rolland </e1> (born <e2> 1943 </e2>, in Dieupentale, Tarn-et-Garonne, France) is a French computer scientist and Professor of Computer Science in the department of Mathematics and Informatics at the University of Paris 1 Pantheon-Sorbonne, and a leading researcher in the area of information and knowledge systems, known for her work on meta-modeling, particularly goal modelling and situational method engineering.
EDUCATED_AT(e1,e2)	<e1> Patrick </e1> William Rooke is the current Bishop of Tuam, Killala, and Achonry.Born on 12 April 1955, he was educated at Sandford Park <e2> School </e2> and Salisbury and Wells Theological College; and ordained in 1979.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Jean Berko Gleason </e1> (born 1931) is a professor emerita in the Department of Psychological and Brain Sciences (formerly the Department of Psychology) at <e2> Boston University </e2>,a psycholinguist who has made fundamental contributions to the understanding of language acquisition in children, aphasia, gender differences in language development, and parent-child interactions.
EDUCATED_AT(e1,e2)	<e1> I </e1> am a college student at <e2> Marywood University </e2> who is majoring in graphic design with a potential minor in either photography or advertising.
PLACE_OF_BIRTH(e1,e2)	Born in t<e1> he </e1> small town of Weaver, Minnesota, he received his B.S. from Hamline University in St. Paul, <e2> MN </e2> and his Masters and Ph.D. from the University of Iowa in 1933; his dissertation advisor was Edward Chittenden.
EDUCATED_AT(e1,e2)	<e1> Hay </e1> was academically gifted attending <e2> Dollar Academy </e2> before going on to Glasgow and Edinburgh universities, graduating from the University of Edinburgh Medical School with the degree of MB, CM with distinction in 1878.
PLACE_OF_BIRTH(e1,e2)	<e1> Donald Blessing Rice </e1> (born Frederick, <e2> Maryland </e2>, June 4, 1939) is a California businessman and senior government official.
PLACE_OF_BIRTH(e1,e2)	<e1> He </e1> was born in Culiacán, <e2> Mexico </e2>, and his family settled in the United States in 1915.
PLACE_OF_RESIDENCE(e1,e2)	Upon <e1> his </e1> retirement, Stanley settled in <e2> Cape Town </e2> and was appointed Chief Commissioner of the South African Boy Scouts.
NATIONALITY(e1,e2)	In 1992, her son, <e1> Paul Ilyinsky </e1>, who had become an <e2> American </e2> citizen, served in the U.S. Marine Corps, and was a three-time Mayor of Palm Beach, Florida, technically succeeded as head of the ducal and princely House of Holstein-Gottorp.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Hamilton </e1> had a wide range of appointments in the academic art world in addition to his position at Yale, including Slade professor at <e2> Cambridge University </e2> from 1971.
PLACE_OF_BIRTH(e2,e1)	Rachel Mary Burden (born 22 January 1975 in  <e2> Marlow </e2> , Buckinghamshire, England) is an English-born Irish national, <e1> who </e1> is a radio news reporter and presenter, currently presenting the BBC Radio 5 Live weekday breakfast show.
PLACE_OF_RESIDENCE(e2,e1)	Crombac shared an apartment in  <e2> Paris </e2>  with racer <e1> Jim Clark </e1> when Clark officially lived in Switzerland for tax reasons.
PLACE_OF_BIRTH(e1,e2)	<e1> Jonathan Michie </e1> (born 25 March 1957, <e2> London </e2>, England) is a British economist and holds the joint post of Director of the Department for Continuing Education, and President of Kellogg College, University of Oxford, where he is Professor of Innovation & Knowledge Exchange.
NATIONALITY(e1,e2)	<e1> Debbie Dickinson </e1> (born December 30, 1957 in Hollywood, Florida) is an <e2> American </e2> actress and fashion model.
PLACE_OF_RESIDENCE(e1,e2)	While <e1> living </e1> in Paris he was involved in numerous group and solo exhibitions both in Paris and Boston including solo exhibitions at the French Library in Boston and The Copley Society and participated in many group <e2> shows </e2> in Paris including the Grand Pallais and the Cirque d'Hiver.
PLACE_OF_RESIDENCE(e1,e2)	My passions and hobbies have followed <e1> me </e1> in every country I've lived in (France, <e2> Spain </e2>, England, and the US): Fashion, Brunch, Cinema, and Art in no particular order.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Talcott Parsons </e1> (December 13, 1902 – May 8, 1979) was an American sociologist who served on the faculty of <e2> Harvard University </e2> from 1927 to 1973.
EDUCATED_AT(e1,e2)	<e1> Emily </e1> is currently a student at San Francisco State University, <e2> where </e2> she is pursuing a degree in business administration and management.
DATE_OF_BIRTH(e1,e2)	<e1> Neville Hiscock </e1> (<e2> 27 March 1951 </e2> – 13 February 1983) was a New Zealand motorcycle racer in the 1970s and 1980s.
EDUCATED_AT(e1,e2)	<e1> He </e1> received a bachelor's degree from the <e2> University of Iowa </e2> and a master's degree from American University.
PLACE_OF_BIRTH(e1,e2)	<e1> Waldemar Tatarczuk </e1>, born in 1964 in Siemiatycze, <e2> Poland </e2>, lives and works in Lublin, Poland.
EDUCATED_AT(e1,e2)	<e1> He </e1> matriculated at <e2> Trinity College </e2>, Oxford aged 16 on 16 December 1636 and was called to the bar at Inner Temple in 1649.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> is currently serving as Interim President of the <e2> Danforth Plant Science Center </e2> while at the same time holding the position of Scientific Partner with Prospect Venture Partners in San Francisco.
EDUCATED_AT(e1,e2)	<e1> He </e1> obtained his PhD in 1979 under the supervision of Frank Bardsley Knight at the <e2> University of Illinois at Urbana-Champaign </e2> with a dissertation titled 'A Nonstandard Approach to Brownian Local Time'.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Coffey </e1> was raised in <e2> New Berlin </e2>, Wisconsin and upon graduation from high school, she attended Marquette University where she received her Bachelor of Science degree in Biomedical Engineering in May 2006.
NATIONALITY(e1,e2)	"<e1> Arthur Pershing ""Tarzan"" White </e1> (December 6, 1915 – January 23, 1996) was an <e2> American </e2> football offensive lineman in the National Football League for the New York Giants and Chicago Cardinals."
EDUCATED_AT(e1,e2)	After finishing high school in his home town of Sombor, <e1> Škrabalo </e1> enrolled at the University of Zagreb School of Medicine, and graduated in 1953, <e2> where </e2> he also received a doctorate with a thesis on disorders of endocrine glands.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	The company currently services <e1> Retired </e1> LAPD Detective Enrique “Hank” Hernandez and his wife <e2> Bertha </e2> Hernandez founded Inter-Con in Alhambra, California in 1973.
DATE_OF_BIRTH(e1,e2)	"<e1> Harold ""Harry"" Boland </e1> (<e2> 21 October 1891 </e2> – 25 July 1956) was an Australian shearer and trade unionist."
NATIONALITY(e1,e2)	<e1> Christian Jürgensen Thomsen </e1> (29 December 1788 – 21 May 1865) was a <e2> Danish </e2> antiquarian who developed early archaeological techniques and methods.
EDUCATED_AT(e1,e2)	Colonel <e1> Brown </e1> graduated from <e2> East Bladen High School </e2> in Elizabethtown, North Carolina in 1974 and received a Bachelor of Science degree in electrical engineering from the United States Air Force Academy in 1978.
DATE_OF_BIRTH(e1,e2)	<e1> Francis Charles Turner </e1> (born <e2> June 2, 1951 </e2>) is a Canadian actor and iconographer born in Wainwright, Alberta and now living in BC.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> joined the <e2> Department of Physics & Astronomy </e2> as an instructor in 2010, and joined faculty of The University of Alabama in August 2015.
EDUCATED_AT(e2,e1)	Myers then pursued postdoctoral studies at  <e2> Princeton University </e2>  (1934–1936) before becoming a professor for mathematics at the University of Michigan, where an award for outstanding students of mathematics has been named in <e1> his </e1> honor.
PLACE_OF_BIRTH(e1,e2)	<e1> Radivoje Brajović </e1> (Serbian Cyrillic: Радивоје Брајовић) (born 11 January 1935 in <e2> Peć </e2>, Kingdom of Yugoslavia) was the President of the Presidency of the Socialist Republic of Montenegro from May 1986 to May 1988 and the President of its Executive Council in 1982-1986.
EDUCATED_AT(e1,e2)	Dr. <e1> Silverstone </e1> received his doctoral degree from the <e2> University of California, Los Angeles </e2> in 2000.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Naseer </e1> was raised in Malé, the capital of <e2> Maldives </e2>, and attended Iskandar School and Majeediyya School.
DATE_OF_BIRTH(e1,e2)	<e1> Derek Elley </e1> (born c. <e2> 1955 </e2>) is an American film and music critic and author, best known as the resident film critic for Variety until his departure in March 2010.
NATIONALITY(e1,e2)	<e1> Jeffrey C. Sprecher </e1> (born c. 1955) Is an <e2> American </e2> businessman and is the Founder, Chairman and CEO of Intercontinental Exchange and Chairman of the New York Stock Exchange.
EDUCATED_AT(e1,e2)	<e1> She </e1> attended the <e2> Virginia School of Pet Grooming </e2> which was listed in the 2008 Washingtonian Magazine as the number one facility in the DC, VA, DE area for grooming study, and voted 'Best Pet Care Facility in Northern Virginia for the Manassas Park and the City of Manassas areas'.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Žarko Petan </e1> was one of the founding members of the influential theatre group Stage 57, working as a freelance artist and journalist until his employment as a permanent stage director at the Slovene National Drama Theatre, followed by 21 years at the <e2> Ljubljana City Theatre </e2>.
DATE_OF_BIRTH(e1,e2)	<e1> Oliver Luke </e1> (<e2> 1574 </e2>–1648) was an English politician who sat in the House of Commons of England from 1614 to 1648.
PLACE_OF_BIRTH(e1,e2)	<e1> Gary </e1> is also a native Oklahoman from <e2> Anadarko </e2>, he attended the University of Oklahoma and is a proud Sooner, couldn't tell from looking at the place could you?
DATE_OF_BIRTH(e1,e2)	<e1> Zhor El Kamch </e1> (Arabic: زهور الكمش) (born <e2> 15 March 1973 </e2> in Tiflet) is a Moroccan female long-distance runner who competes in distance from 3000 metres up to the marathon.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Roger Bruce Chaffee </e1> (February 15, 1935 – January 27, 1967), (Lt Cmdr, USN), was an American naval officer and aviator, aeronautical engineer, test pilot, and <e2> NASA </e2> astronaut in the Apollo program.
DATE_OF_BIRTH(e2,e1)	Amado Rigoberto Morales (born  <e2> July 22, 1947 </e2> ) is a retired male javelin thrower from Puerto Rico, <e1> who </e1> competed for his native country during the 1970s and the 1980s.
EDUCATED_AT(e1,e2)	<e1> I </e1> hold a  Masters Degree in Library and Information Studies (MLIS) from University College Dublin as well as  a Bachelor of Arts degree in History and English from the <e2> National University of Ireland, Maynooth </e2>.
PLACE_OF_RESIDENCE(e1,e2)	After finishing <e1> his </e1> studies in Barcelona, he moved to <e2> Munich </e2> (Germany) where he continued his oboe and English horn studies with Prof. Ingo Goritzki, who is considered one of the best teachers of his time and the main teacher of the best principal oboes in the European Orchestras.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> I </e1> later joined <e2> Pickles Auctions </e2> where I stayed for 17 years, starting with them when they had only two staff members.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	In addition to leading the  <e2> Villanova </e2>  club team, <e1> she </e1> holds membership with the Zeta Alpha chapter of the Delta Gamma Fraternity.
PLACE_OF_BIRTH(e2,e1)	Friedrich Hayek CH ([ˈfʁiːdʁɪç ˈaʊ̯ɡʊst ˈhaɪ̯ɛk]; 8 May 1899 – 23 March 1992), born in  <e2> Austria-Hungary </e2>  as Friedrich August von Hayek and frequently referred to as <e1> F. A. Hayek </e1>, was an Austrian and British economist and philosopher best known for his defense of classical liberalism.
DATE_OF_BIRTH(e2,e1)	Matías Ariel Fernández Fernández ([maˈti.as aˈɾjel ferˈnandes], born  <e2> 15 May 1986 </e2> ) is a Chilean professional footballer <e1> who </e1> plays for Italian club ACF Fiorentina as an attacking midfielder.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> is currently a James McGill Professor of Mathematics at <e2> McGill University </e2>.
PLACE_OF_RESIDENCE(e1,e2)	My passions and hobbies have followed <e1> me </e1> in every country I've lived in (France, Spain, <e2> England </e2>, and the US): Fashion, Brunch, Cinema, and Art in no particular order.
NATIONALITY(e1,e2)	<e1> Hristoforos Hoidis </e1> (born 10 September 1978) is a <e2> Greek </e2> sprinter who specialized in the 100 metres.
DATE_OF_BIRTH(e1,e2)	<e1> Thabo Mvuyelwa Mbeki </e1> (born <e2> 18 June 1942 </e2>) is a South African politician who served as the second post-Apartheid President of South Africa from 14 June 1999 to 24 September 2008.
NATIONALITY(e2,e1)	Anatoli Ilych Vasiliev ( <e2> Russian </e2> : Анато́лий Ильи́ч Васи́льев; 18 March 1917, Petrograd (former Saint Petersburg), Russian Empire – June 4, 1994, Saint Petersburg, Russian Federation) was a Russian and Soviet realist painter, <e1> who </e1> lived and worked in Leningrad.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> I </e1> worked for <e2> TCS </e2> for nearly 12-13 months but then resigned from TCS to continue with my own Firm and to fulfill my dreams.
PLACE_OF_BIRTH(e1,e2)	<e1> Haylee Wanstall </e1> (born December 21, 1992) in <e2> Toronto </e2>, Ontario is a film actress who debuted at the age of 7 on Queer as Folk.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Tatsuo Nishida (<e1> 西田 龍雄 </e1> Nishida Tatsuo, 26 November 1928 – 26 September 2012) was a professor at <e2> Kyoto University </e2>.
PLACE_OF_BIRTH(e1,e2)	<e1> He </e1> represented Victoria County from 1868 to 1874 and Madawaska County from 1874 to 1882 and from 1886 to 1894 in the Legislative Assembly of New Brunswick.Of Acadian descent, he was born in <e2> Saint-Basile </e2>, New Brunswick, the son of François-Régis Thériault and Julie Ringuet, and studied at the Collège de Sainte-Anne-de-la-Pocatière in Lower Canada.
PLACE_OF_BIRTH(e1,e2)	<e1> Linda </e1> was born on April 27, 1943 in <e2> Waterloo </e2>, daughter of Clyde Otis and Dorothy Mae (Bailey) Knight.
NATIONALITY(e1,e2)	<e1> Butler W. Lampson </e1> (born December 23, 1943) is an <e2> American </e2> computer scientist contributing to the development and implementation of distributed, personal computing.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Allen Ritter </e1> (born June 19, 1988), is an American record producer born and raised in <e2> Yonkers </e2>, NY.
EDUCATED_AT(e1,e2)	<e1> She </e1> graduated from the prestigious <e2> University of California, Berkeley </e2> where she obtained a Bachelor's Degree in English and became a trained journalist.
PLACE_OF_RESIDENCE(e1,e2)	<e1> She </e1> lived in Winnipeg, Manitoba before settling in <e2> Toronto </e2> with her writer/filmmaker/publisher husband Clive Holden.
PLACE_OF_BIRTH(e1,e2)	Dr. <e1> Cheema </e1> is a <e2> Louisiana </e2> native, raised here in New Orleans who completed his undergraduate at LSU-S and further completing his residency at LSU-HSC in New Orleans.
PLACE_OF_RESIDENCE(e1,e2)	<e1> She </e1> had governesses before attending the Convent of the Holy Family in Littlehampton, Sussex, and migrated to <e2> Western Australia </e2> with her family when she was sixteen.
NATIONALITY(e1,e2)	"William Henry ""Bill"" Gates (born <e1> William Henry Gates II </e1>; November 30, 1925) is a retired <e2> American </e2> attorney and philanthropist and author of the book Showing Up for Life: Thoughts on the Gifts of a Lifetime."
PLACE_OF_RESIDENCE(e1,e2)	In 1960, <e1> Carl Hitt </e1> moved his family from <e2> Riverside </e2>,CA to Apple Valley, CA.
DATE_OF_BIRTH(e1,e2)	Anatoli Ilych Vasiliev (Russian: <e1> Анато́лий Ильи́ч Васи́льев </e1>; <e2> 18 March 1917 </e2>, Petrograd (former Saint Petersburg), Russian Empire – June 4, 1994, Saint Petersburg, Russian Federation) was a Russian and Soviet realist painter, who lived and worked in Leningrad.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	The Milgram experiment on obedience to authority figures was a series of social psychology experiments conducted by  <e2> Yale University </e2>  psychologist <e1> Stanley Milgram </e1>.
NATIONALITY(e1,e2)	<e1> James Cloudsley Walker, Jr. </e1> (March 22, 1890 – September 1, 1973) was an <e2> American </e2> football player.
EDUCATED_AT(e1,e2)	<e1> He </e1> graduated from Topeka High School in 1958, from Washburn University with a B.A. in 1961, from the University of Denver with a masters degree in psychology, from Atlanta University with a master's degree in social work, from the University of Cincinnati with a master's degree in community planning, and from Brandeis University with a Ph.D. degree in <e2> urban </e2> policy, where he was assistant dean of students, in 1971.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Today,  <e2> American Douglas Metals </e2>  is a third generation family-owned and operated organization led by <e1> Ed Raimonde </e1> (Chairman of the Board & CEO), Stephen Powers (President), and their sons, Scott Powers (VP of Sales), Craig Powers and Jeff Raimonde (VP of Marketing).
EMPLOYEE_OR_MEMBER_OF(e1,e2)	In 2017, co-founder Tom Maniatis was recruited when Founding Director <e1> Robert B. Darnell </e1> retired from NYGC, and Maniatis now serves as Scientific Director and Chief Executive Officer of the <e2> New York Genome Center </e2>.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Barry </e1> was a fan favourite for Irish and British audiences, as he represented neutrality and peace in a time when <e2> Northern Ireland </e2> (where he lived) was divided as part of The Troubles.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Pete </e1> also worked at First Consulting Group, a leading provider of information-based consulting services, <e2> where </e2> he developed custom applications for large clients including Blue Cross/Blue Shield, the Eurasia Foundation and the United States Postal Service.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	He graduated in natural history from the  <e2> University of Copenhagen </e2>  under professor <e1> Eugenius Warming </e1>.
EDUCATED_AT(e1,e2)	Upon completion of <e1> his </e1> GCE O levels, he joined the <e2> Science Education Center </e2> for his higher secondary education He received his bachelor's degree in economics and marketing from the Curtin University, Perth, Australia.
EDUCATED_AT(e1,e2)	Christian Wilhelm <e1> Blomstrand </e1> (20 October 1826 – 5 November 1897) was a Swedish mineralogist and chemist.Blomstrand was born in Växjö, <e2> Sweden </e2> and studied chemistry at the University of Lund, where he received his Ph.D in 1850 and his habilitation in 1854.
DATE_OF_BIRTH(e1,e2)	Christian Wilhelm Blomstr<e1> and </e1> (<e2> 20 October 1826 </e2> – 5 November 1897) was a Swedish mineralogist and chemist.Blomstrand was born in Växjö, Sweden and studied chemistry at the University of Lund, where he received his Ph.D in 1850 and his habilitation in 1854.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> created the largest doctoral program in the United States (at the time) after becoming a professor at <e2> Cornell University </e2>, and his first graduate student, Margaret Floy Washburn, became the first woman to be granted a PhD in psychology (1894).
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Liverpool established  <e2> itself </e2>  as a major force in both English and European football during the 1970s and '80s when <e1> Bill Shankly </e1> and Bob Paisley led the club to 11 League titles and seven European trophies.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> is a graduate of Bauman Moscow State Technical University, chief research officer at Institute of Oriental Studies RAN, member of the University of Chicago Oriental Institute and of the <e2> Egypt Exploration Society </e2> (London) and has participated in various archaeological expeditions.
DATE_OF_BIRTH(e1,e2)	<e1> Ricardo Andrés Lagos Weber </e1> (born <e2> February 21, 1962 </e2>), son of former Chilean president Ricardo Lagos, is a politician who served as the Ministry General Secretariat of Government of Chile in the administration of former President Michelle Bachelet after having worked for Bachelet's 2005-2006 campaign.
NATIONALITY(e1,e2)	<e1> Jan-Henrik Fredriksen </e1> (born 2 October 1956 in Kragerø, Telemark) is a <e2> Norwegian </e2> politician representing the Progress Party (FRP).
PLACE_OF_BIRTH(e1,e2)	<e1> Eddie </e1> was born in <e2> Wayne </e2>, Nebraska.
PLACE_OF_RESIDENCE(e1,e2)	<e1> He </e1> subsequently studied in <e2> Rome </e2> under Respighi and Casella, and lived there until 1940.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> She </e1> is a University Professor of Social Policy, Law, and Women's Studies at <e2> Brandeis University </e2> and a faculty member of Brandeis' Heller School for Social Policy and Management.
PLACE_OF_RESIDENCE(e1,e2)	Born <e1> David Mortlock </e1> on 27 August 1953, he grew up in Barking, Essex, UK, later moving to Basildon <e2> New Town </e2>.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Maddy </e1> is currently a Senior Vice President at Age Wave, a firm that she co-founded in 1986, and <e2> which </e2> provides consulting services to business and non-profits worldwide on a broad range of issues relating to aging populations.
PLACE_OF_RESIDENCE(e1,e2)	April 2016 <e1> we </e1> purchased Critter Care Plus and moved from Carrollton, VA to Carrollton, <e2> GA </e2>.
NATIONALITY(e1,e2)	<e1> Hidehiko Yamane </e1> (山根英彦, Yamane Hidehiko) is a <e2> Japanese </e2> clothes designer, and the man behind the popular clothing brand Evisu jeans.
DATE_OF_BIRTH(e2,e1)	Arieh O'Sullivan (born  <e2> March 22, 1961 </e2> ) is an author, journalist and an award-winning defense correspondent <e1> who </e1> has covered Israel and the Middle East for over two decades.
NATIONALITY(e1,e2)	"Following Waldheim's victory, Chancellor <e1> Fred Sinowatz </e1> and other government members of the defeated Socialist Party stepped down, including the Minister of Foreign Affairs Leopold Gratz, who said he refused to ""direct the <e2> Austrian </e2> foreign service in the defense of President Waldheim."""
PLACE_OF_BIRTH(e1,e2)	{{Infobox connector...}} Athina Krikeli (Greek: <e1> Αθηνά Κρικέλη </e1>), born in <e2> Thessaloniki </e2>, is a Greek journalist and documentarian.
EDUCATED_AT(e2,e1)	A frequent attendee of the  <e2> Mount Angel Iconography Institute </e2>  where he studied with Charles Rohrbacher, <e1> Mary Katsilometes </e1>, Claudia Coos, and Cathy Sievers; more recently he studied in Cottonwood, Idaho with Father Gianluca Busi from Bologna.
PLACE_OF_BIRTH(e1,e2)	Claude,  <e1> who </e1>  was  born  in  <e2> Switzerland </e2>,  believes  that  by  making  the  complex  simple,  the  designer  is able to provide relief for tension.
NATIONALITY(e1,e2)	<e1> Jeanette Marie Boxill </e1> (née Bozanic) is an <e2> American </e2> academic who was Senior Lecturer in Philosophy (ethics) at the University of North Carolina at Chapel Hill.
NATIONALITY(e1,e2)	Nahid Kalhori (Persian: ن<e1> اهید کلهری </e1>, born July 20, 1986) is an <e2> Iranian </e2> jailed dissident, dissident blogger and student activist.
PLACE_OF_BIRTH(e1,e2)	<e1> Lorna Dunkley </e1> (born 23 February 1972 in <e2> Cirencester </e2>) is an English newsreader, television presenter and journalist.
DATE_OF_BIRTH(e1,e2)	<e1> Robert Crawford </e1> (<e2> 1874 </e2> – 28 July 1946) was an Ulster Unionist Party politician.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was elected a Fellow of the Royal Society in 1910, when his citation read Fowler was president of the <e2> Royal Astronomical Society </e2> from 1919 to 1921 and died in Ealing, London in 1940.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	"He took part in the Battle of Qala-i-Jangi, a violent uprising of the Taliban prisoners, during which the  <e2> CIA </e2>  officer <e1> Johnny ""Mike"" Spann </e1> was killed, together with all but 86 of the estimated 300–500 prisoners."
PLACE_OF_RESIDENCE(e1,e2)	<e1> I </e1> grew up on <e2> Georgian Bay </e2> in the tourism industry and went to Ryerson University for Interior Design.
DATE_OF_BIRTH(e1,e2)	"Vitrenko Yuriy Yuriyovytch (Ukrainian: <e1> Вітренко Юрій Юрійович </e1>; born on <e2> 17 September 1976 </e2> in Kyiv, Ukraine) is a Ukrainian economist, CEO of the investment company ""AYA Capital"", and Director for Business Development at the National joint-stock company ""Naftogaz of Ukraine""."
PLACE_OF_RESIDENCE(e1,e2)	She and her husband <e1> Hugh Stewart </e1> emigrated to <e2> New Zealand </e2> in 1878 and settled at Katikati, a settlement organised by Hugh's brother George Vesey Stewart.
PLACE_OF_RESIDENCE(e1,e2)	During <e1> his </e1> life Heraclio lived in Salvatierra Gto., <e2> Mexico </e2> and later moved to Tremonton, Utah.
