EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was the Chairman of <e2> Tripura Pradesh Congress Committee </e2> SC Department from 2004 till he resigned from his post and joined All India Trinamool Congress in June, 2016 and was appointed Vice-President of the Tripura state unit of All India Trinamool Congress.
PLACE_OF_RESIDENCE(e1,e2)	<e1> I </e1> was originally based in <e2> Hudson </e2>, MI for about 5 months before moving my shop to its current location at 136 E. Maumee St., Suite 6 in Adrian, MI.
PLACE_OF_BIRTH(e1,e2)	<e1> Marie Helvin </e1> (born August 13, 1952, <e2> Tokyo </e2>, Japan) is a British-based American fashion model, who worked extensively with David Bailey—to whom she was married between 1975 and 1985.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Bethesda Game Studios Dallas LLC (formerly  <e2> Escalation Studios </e2> ) is an American video game developer based in Dallas, Texas, founded in 2007 by ex-Ritual Entertainment employees <e1> Tom Mustaine </e1> and Marc Tardif.
EDUCATED_AT(e1,e2)	<e1> Aydin </e1> attended <e2> Mithatpasa Anadolu Teknik Lisesi </e2> and is currently studying at Ege University.
DATE_OF_BIRTH(e2,e1)	"Preston Theodore King (born  <e2> 3 March 1936 </e2> ), is an American academic and African-American civil rights activist who moved to the United Kingdom in 1961, facing charges for draft evasion at home for refusing to report for his conscription until an all-white draft board addressed <e1> him </e1> as ""Mr."", the same way that it addressed white draftees."
PLACE_OF_RESIDENCE(e1,e2)	<e1> Rakel </e1> currently lives in <e2> Manhattan </e2> with her husband and five children and is a devotee of Soul Cycle.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	He has long been interested and involved in the educational needs of inner-city children and served as a director of the Chicago-area  <e2> YMCA </e2> , where he also volunteered <e1> his </e1> time with the “Off the Street Club.”
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Gro Harlem </e1> Brundtland ([ɡruː hɑːɭɛm brʉntlɑnː]; born Gro Harlem, 20 April 1939) is a former Prime Minister of Norway, a current Special Envoy with the United Nations, and the Deputy Chair of <e2> The Elders </e2>.
EDUCATED_AT(e1,e2)	<e1> She </e1> studied at Duke University with Scott Lindroth and with Louis Andriessen at the <e2> Royal Conservatory of Music in The Hague </e2>.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	Jean Berko Gleason (born 1931) is a professor emerita in the  <e2> Department of Psychological and Brain Sciences </e2>  (formerly the Department of Psychology) at Boston University,a psycholinguist <e1> who </e1> has made fundamental contributions to the understanding of language acquisition in children, aphasia, gender differences in language development, and parent-child interactions.
DATE_OF_BIRTH(e1,e2)	<e1> Maciej Płażyński </e1> ([ˈmatɕɛj pwaˈʐɨɲskʲi]; <e2> 10 February 1958 </e2> – 10 April 2010) was a Polish liberal-conservative politician.
EDUCATED_AT(e1,e2)	<e1> He </e1> studied political science at the <e2> University of Perugia </e2>.
NATIONALITY(e1,e2)	<e1> Christian Birmingham </e1> is a <e2> British </e2> illustrator and artist who has worked with children's writers including the Children's Laureate Michael Morpurgo, on books including Whitbread Children's Book of the Year The Wreck of the Zanzibar and Smarties Prize winner The Butterfly Lion.
PLACE_OF_BIRTH(e1,e2)	Julian Nott (born <e1> Julian Franklin Keith Nott </e1>, 23 August 1960 in <e2> Marylebone </e2>, London) is a British film composer, mostly of animated films.
EDUCATED_AT(e1,e2)	Portnoy reported for WSYR (AM) and produced at WSTM-TV and WIXT-TV (now WSYR-TV) while <e1> he </e1> was a student at the <e2> S.I. Newhouse School for Public Communications </e2> at Syracuse University.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was appointed Instructor (later Assistant Professor) of Astrophysics at <e2> Imperial College </e2> and worked there until his death.
NATIONALITY(e1,e2)	<e1> Osvaldo Alfredo Reig </e1>, (14 August, 1929 - 13 March 1992), was an <e2> Argentine </e2> biologist and paleontologist.
PLACE_OF_RESIDENCE(e1,e2)	Then <e1> we </e1> decided to move to <e2> Italy </e2>, Rome where I continued my studies in an American School until I almost graduated High School.
DATE_OF_BIRTH(e1,e2)	<e1> Lars Johan Magnus Staël von Holstein </e1> (born <e2> 5 May 1963 </e2> in Halmstad, Sweden) is an author and co-founder of dot-com companies such as Icon Medialab and LetsBuyIt during the dot-com boom in Sweden.
PLACE_OF_RESIDENCE(e1,e2)	In 1910, <e1> he </e1> settled in <e2> Lethbridge </e2>, Alberta where he founded City Sign Works and Lethbridge Posting Company and became a prominent local businessman.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	From 2012 to 2014, WfWI was led by <e1> Afshan Khan </e1>, a long-time former executive with <e2> UNICEF </e2> who became WfWI's first new CEO since founder Zainab Salbi stepped down to devote more time to her writing and lecturing.
EDUCATED_AT(e1,e2)	<e1> She </e1> attended the Virginia School of Pet Grooming <e2> which </e2> was listed in the 2008 Washingtonian Magazine as the number one facility in the DC, VA, DE area for grooming study, and voted 'Best Pet Care Facility in Northern Virginia for the Manassas Park and the City of Manassas areas'.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Mr. <e1> Bhattarai </e1> has three decades of experience in this area having rendered expert advisory services to ADB, MSI, DFID, UNDP, <e2> SNV </e2>, ILO, Transparency International (TI) and FINNIDA on multiple occasions as Team Leader, Lead Researcher and Expert Advisor.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> studied, and later worked, at Johns Hopkins University before moving on to the <e2> National Institutes of Health </e2>.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> I </e1>n the recent past I have worked as a Sessional Instructor in the Management Department and the New Media Department of the <e2> University of Lethbridge </e2>.
DATE_OF_BIRTH(e1,e2)	Vocalist Steve Gadd (born 27 April 1952, Shepherd's Bush, London), guitarist <e1> Del Bromham </e1> (born Derek Roy Bromham, <e2> 25 November 1951 </e2>, Acton, London), bass player Gary Giles (born Gary Stephen Giles, 23 February 1952, North Kensington, London) and drummer Steve Crutchley (born c 1952) formed the band whilst all were attending the Christopher Wren School in London.
PLACE_OF_BIRTH(e1,e2)	<e1> Eddie </e1> was born in <e2> Wayne </e2>, Nebraska.
DATE_OF_BIRTH(e1,e2)	<e1> Kenneth Andrew Jonas Davidson </e1> was born <e2> May 7, 1951 </e2> in Winnipeg the son of Víglundur Franklin Davidsson - W. F. (Bill) Davidson and Thorbjörg (Bobbi) Davidson (nee Solmundson).
NATIONALITY(e1,e2)	<e1> Obafemi Lasode </e1> (born December 1955) is a <e2> Nigerian </e2> veteran film actor, songwriter,playwright, film producer and director.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Sergei Kuzmich Frolov </e1> (Russian: Серге́й Кузьми́ч Фроло́в; September 26, 1924 in Baklanka, Vologda Governorate of the USSR – 1998 in <e2> Saint Petersburg </e2>, Russian Federation) was a Soviet, Russian realist painter, watercolorist, graphic artist, and art teacher, who lived and worked in Saint Petersburg (former Leningrad), a member of the Saint Petersburg Union of Artists (before 1992: the Leningrad branch of Union of Artists of Russian Federation).
NATIONALITY(e1,e2)	"Following Waldheim's victory, Chancellor <e1> Fred Sinowatz </e1> and other government members of the defeated Socialist Party stepped down, including the Minister of Foreign Affairs Leopold Gratz, who said he refused to ""direct the <e2> Austrian </e2> foreign service in the defense of President Waldheim."""
PLACE_OF_RESIDENCE(e1,e2)	<e1> Kay </e1> lives in <e2> Wichelen </e2> and studies psychology in Ghent.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> She </e1> studied and worked at the <e2> Moscow State University </e2>.
NATIONALITY(e1,e2)	<e1> Rudi Studer </e1> (born 1951 in Stuttgart) is a <e2> German </e2> computer scientist and professor at KIT, Germany.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Teodor Shanin </e1> OBE, born 1930 in Vilnius, Lithuania (then in possession of Polish Republic) is a British sociologist who was for many years a Professor of Sociology at the <e2> University of Manchester </e2>.
EDUCATED_AT(e1,e2)	<e1> I </e1> have recently completed a clinical student placement with <e2> PACE </e2> health management, with emphasis on exercise physiology, rehabilitation, high performance strength and conditioning, motor control and skill acquisition.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	As a trainee counsellor <e1> she </e1> worked at Kellimni.com, <e2> Victim Support Malta </e2> and is currently working at Corradino Correctional Facility, San Gorg Preca College and Cana Movement.
DATE_OF_BIRTH(e2,e1)	Louis Haslar was born on  <e2> February 20, 1925 </e2>  in Billericay, Essex, England as <e1> Stanley Halpin Haslar </e1>.
PLACE_OF_RESIDENCE(e1,e2)	During <e1> his </e1> life Heraclio lived in Salvatierra Gto., <e2> Mexico </e2> and later moved to Tremonton, Utah.
EDUCATED_AT(e1,e2)	<e1> Paweł Schulz </e1> has graduated from Faculty of Chemistry at the <e2> University of Technology </e2> in Poznań.
NATIONALITY(e1,e2)	Maki Horikita (<e1> 堀北 真希 </e1> Horikita Maki, born October 6, 1988) is a <e2> Japanese </e2> actress.
EDUCATED_AT(e1,e2)	<e1> He </e1> graduated from <e2> Ebensburg High School </e2>, Wesleyan University and the Fletcher School of Law and Diplomacy.
PLACE_OF_RESIDENCE(e1,e2)	<e1> She </e1> and her husband Hugh Stewart emigrated to <e2> New Zealand </e2> in 1878 and settled at Katikati, a settlement organised by Hugh's brother George Vesey Stewart.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Sergei Kuzmich Frolov </e1> (Russian: Серге́й Кузьми́ч Фроло́в; September 26, 1924 in Baklanka, Vologda Governorate of the USSR – 1998 in Saint Petersburg, Russian Federation) was a Soviet, Russian realist painter, watercolorist, graphic artist, and art teacher, who lived and worked in Saint Petersburg (former <e2> Leningrad </e2>), a member of the Saint Petersburg Union of Artists (before 1992: the Leningrad branch of Union of Artists of Russian Federation).
NATIONALITY(e1,e2)	<e1> Victor Mikhailovich Remsha </e1> (born October 19, 1970 in the city of Krasnoyarsk) is a <e2> Russian </e2> businessman, known for being the founder and chairman of the board of Finam Investment Holding, a large Russian investment holding.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> is a Distinguished Professor of Philosophy at the <e2> City University of New York </e2> and emeritus professor at Princeton University.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Appointed by <e1> Asa Gray </e1> as assistant in the Gray Herbarium of <e2> Harvard University </e2> in 1873, he later became its curator, a position he maintained until his death.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> I </e1> am the fourth generation to manage the family company <e2> Uhl-Bonaventure Informatique </e2> ( www.ubi.fr - 35 employees some of whom are teleworkers), a local IT company which was built in 1908 by my great-grandfather in Strasbourg.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Rae </e1> is a founding member and past president of the <e2> Baltimore Chapter of the Association of Sewing and Design Professionals </e2> ( formally PACC) and served the organization nationally as Vice Chair for Chapter Relations.
EDUCATED_AT(e2,e1)	Educated in political science at the  <e2> Université Laval </e2> , <e1> Saucier </e1> worked as a journalist in the Abitibi-Témiscamingue region of Quebec before publishing her debut novel, La Vie comme une image, in 1996.
NATIONALITY(e1,e2)	<e1> Kenneth Spencer Sabir </e1> (born ca. 1975), who performs as Traksewt, is an <e2> Australian </e2> musician, computer programmer, record label founder and event organiser.
EDUCATED_AT(e1,e2)	<e1> He </e1> was born in London, the oldest surviving son of Admiral Sir Thomas Frankland, 5th Baronet and his wife Sarah Rhett and was educated at <e2> Merton College </e2>, Oxford and Lincoln's Inn (1772).
PLACE_OF_RESIDENCE(e1,e2)	Twerksy was born and raised in t<e1> he </e1> <e2> Bronx </e2>, New York, where he grew up in the left-leaning Sholem Aleichem cooperative housing project.
PLACE_OF_RESIDENCE(e1,e2)	<e1> She </e1> lives in <e2> Murray </e2>, KY, and is pursuing her masters degree in Organizational Communication from Murray State University.
NATIONALITY(e2,e1)	The organization was co-founded in 1993 by Zainab Salbi, an  <e2> Iraqi </e2>  American who is <e1> herself </e1> a survivor of the Iran–Iraq War and Salbi's then-husband Amjad Atallah.
PLACE_OF_RESIDENCE(e1,e2)	I have always lived in Soeborg, just outside of Copenhagen, <e1> my </e1> youngest daughter still lives with me, and we have moved in, with my girlfriend in <e2> Vanloese </e2> a bit closer to Copenhagen.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Makhosazana </e1>'s career began when she worked for the <e2> Truwoths Group </e2>, as an Assistant Store Trainee Manager.
PLACE_OF_RESIDENCE(e2,e1)	He lived in Sandymount,  <e2> Dublin </e2> , from 1976 until <e1> his </e1> death.
NATIONALITY(e2,e1)	Marie Carmelle Jean-Marie is a  <e2> Haitian </e2>  politician <e1> who </e1> was the Minister of the Economy and Finance.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Donald Ervin Knuth </e1> (/kəˈnuːθ/ kə-NOOTH; born January 10, 1938) is an American computer scientist, mathematician, and professor emeritus at <e2> Stanford University </e2>.
PLACE_OF_BIRTH(e2,e1)	He was born in Culiacán,  <e2> Mexico </e2> , and <e1> his </e1> family settled in the United States in 1915.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	After graduating with a Bac<e1> he </e1>lor of Arts in 1892, Parks joined the <e2> University of Toronto </e2>'s staff, where he taught geology, paleontology, and mineralogy.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	, is a retired United States Air Force pilot, aeronautical engineer, test pilot, and  <e2> NASA </e2>  astronaut, best remembered as the Commander of Apollo 8, the first mission to fly around the Moon, making him, along with crew mates Jim Lovell and <e1> Bill Anders </e1>, the first of only 24 humans to do so.
EDUCATED_AT(e1,e2)	<e1> He </e1> graduated from Emmaus High School in Emmaus, Pennsylvania in June of 2005 and is a student at the Honors College at Baylor University in Waco, Texas <e2> where </e2> he is double-majoring in philosophy and political science.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	 <e2> Keshet International </e2>  was established in 2012 and is led by chief executive officer <e1> Alon Shtruzman </e1>.
PLACE_OF_BIRTH(e1,e2)	<e1> Riley Paulette Vodicka </e1> was born May 28, 1997 in Orange County <e2> California </e2>.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Robbie </e1> makes his home in Vancouver,for three months of the year,and <e2> L. A </e2>. for the remainder.
DATE_OF_BIRTH(e1,e2)	Sir <e1> Simon Peter Edmund Cosmo William Towneley </e1>, KCVO, KCSG (born <e2> 14 December 1921 </e2>) was born with the surname Koch de Gooreynd, the elder son of a British father of Belgian stock, Alexander L.W. Koch de Gooreynd, and a British mother (Priscilla Reyntiens), also of partial Belgian descent.
PLACE_OF_RESIDENCE(e2,e1)	Raised in Titusville,  <e2> Florida </e2> , <e1> Terrio </e1> achieved fame as the dance coach and choreographer for John Travolta in the movie Saturday Night Fever.
EDUCATED_AT(e1,e2)	<e1> He </e1> obtained a degree (1975) and a PhD (1982) in Computer Science at the <e2> University of Stuttgart </e2>.
PLACE_OF_RESIDENCE(e2,e1)	I live in  <e2> Lake Havasu City </e2> , Arizona with my husband, <e1> Howard </e1>, and my youngest daughter, Riley.
PLACE_OF_BIRTH(e1,e2)	Born November 10, 1891, in t<e1> he </e1> Italian town of Termini Imerese, <e2> Palermo </e2>, Sicily, he first worked for General Electric (GE) in New York.
PLACE_OF_RESIDENCE(e2,e1)	She had governesses before attending the Convent of the Holy Family in Littlehampton, Sussex, and migrated to  <e2> Western Australia </e2>  with her family when <e1> she </e1> was sixteen.
PLACE_OF_RESIDENCE(e2,e1)	I have always lived in  <e2> Soeborg </e2> , just outside of Copenhagen, <e1> my </e1> youngest daughter still lives with me, and we have moved in, with my girlfriend in Vanloese a bit closer to Copenhagen.
PLACE_OF_RESIDENCE(e1,e2)	Then <e1> we </e1> decided to move to Italy, <e2> Rome </e2> where I continued my studies in an American School until I almost graduated High School.
PLACE_OF_BIRTH(e1,e2)	<e1> Aimee </e1> was born in St. Louis, <e2> Missouri </e2> and moved to Billings, Montana when she was 4 and her dad finished his surgical residency at St. Louis University.
PLACE_OF_BIRTH(e1,e2)	<e1> Edelman </e1> was born in <e2> Chicago </e2>, Illinois, attended Niles North High School, where he starred as Li'l Abner opposite future soap star Nancy Lee Grahn, and was trained at Northwestern University (Evanston, Illinois).
PLACE_OF_RESIDENCE(e2,e1)	As of 2006, Ellis worked in real estate and lived in  <e2> Spain </e2>  with <e1> her </e1> daughter.
PLACE_OF_BIRTH(e1,e2)	<e1> Jesús María Sanz-Serna </e1> (born 12 June 1953 in Valladolid, <e2> Spain </e2>) is a mathematician who specializes in applied mathematics.
PLACE_OF_BIRTH(e1,e2)	<e1> Onishi Tetsunosuke </e1> (大西鐡之祐) was born in Nara city, <e2> Nara prefecture </e2> on April 7, 1916, and died on September 19, 1995.
DATE_OF_BIRTH(e1,e2)	<e1> Alex Epstein </e1> (/ˈælɪks ˈɛpstaɪn/; born <e2> 1980 </e2>) is an American author, energy theorist and industrial policy expert.
PLACE_OF_RESIDENCE(e2,e1)	Originally from Upper Arlington, Dr. Beals now resides in  <e2> Grandview </e2>  with <e1> her </e1> husband John and son Peter.
DATE_OF_BIRTH(e2,e1)	Oliver Luke ( <e2> 1574 </e2> –1648) was an English politician <e1> who </e1> sat in the House of Commons of England from 1614 to 1648.
PLACE_OF_BIRTH(e1,e2)	<e1> Linda </e1> was born on April 27, 1943 in <e2> Waterloo </e2>, daughter of Clyde Otis and Dorothy Mae (Bailey) Knight.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	The reformed <e1> Verdam </e1> was a professor for Roman law and international civil law at the Vrije Universiteit Amsterdam and from 1959 to 1960 <e2> its </e2> Rector Magnificus.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> Jill </e1> has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, <e2> Applied Materials </e2>, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
PLACE_OF_RESIDENCE(e1,e2)	He lived with <e1> his </e1> wife, Edna, in Hazlet and <e2> Keansburg </e2> before his incarceration.
NATIONALITY(e1,e2)	Christian Wil<e1> he </e1>lm Blomstrand (20 October 1826 – 5 November 1897) was a <e2> Swedish </e2> mineralogist and chemist.Blomstrand was born in Växjö, Sweden and studied chemistry at the University of Lund, where he received his Ph.D in 1850 and his habilitation in 1854.
PLACE_OF_RESIDENCE(e1,e2)	Ralph is a dedicated professional accountant <e1> who </e1> has an in depth knowledge of the global financial markets, spending many years living in the United Kingdom, <e2> Australia </e2>, Asia Pacific and the United States, as a hands on CEO directing and supporting local offices.
EDUCATED_AT(e1,e2)	<e1> Marilyn Hayden </e1> is currently pursuing a M.S. degree in Biomedical Engineering in the <e2> Russ College Engineering and Technology </e2> at Ohio University.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Among the most famous horses he race conditioned for Whitney were: <e1> Thomas J. Healey </e1> retired from training in 1941 after which he served as a steward for the <e2> New Jersey State Racing Association </e2>.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	He was launched under  <e2> Star Magic 11 </e2>  with fellow Anim-E members: Emman Abeleda, Mhyco Aquino, Rayver Cruz, <e1> Rodjun Cruz </e1>, John Wayne Sace and Mico Aytona.
PLACE_OF_RESIDENCE(e1,e2)	Born in Connellsville, Pennsylvania, Davidson moved with <e1> his </e1> family to <e2> Beaver County </e2>, Pennsylvania.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	"Edward Lee ""Ted"" Thorndike (August 31, 1874 – August 9, 1949) was an American psychologist <e1> who </e1> spent nearly his entire career at <e2> Teachers College </e2>, Columbia University."
PLACE_OF_RESIDENCE(e2,e1)	After 4 years of living in Scottsdale,  <e2> Arizona </e2>  designing systems for 1 - 10 million dollar homes he has moved back to the east coast and started Continued Independence, sighting that t<e1> his </e1> new page in his life is about really helping people and making a difference in his client's lives.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	After leaving t<e1> he </e1> <e2> UN </e2>, he worked the world over for the World Health Organization.
EDUCATED_AT(e1,e2)	<e1> He </e1> received his Bachelor's Degree at the <e2> University of Virginia </e2> in Charlottesville, Virginia and obtained a Medical Doctorate at Uniformed Services University in Bethesda, Maryland.
EDUCATED_AT(e1,e2)	She received <e1> her </e1> MFA at <e2> Yale School of Drama </e2> and has been a Visiting Professor at Amherst College, a Visiting artist at Williams College and is currently assistant professor of Theater Arts at Massachusetts Institute of Technology (MIT).
PLACE_OF_BIRTH(e1,e2)	<e1> He </e1> was born in <e2> Wangerooge </e2>, and is a brother of illustrator and cartoonist Finn Graff.
PLACE_OF_BIRTH(e2,e1)	Karl Schnabl (born March 8, 1954 in Achomitz, community  <e2> Hohenthurn </e2> , Carinthia) is an Austrian former ski jumper <e1> who </e1> competed during the 1970s.
PLACE_OF_RESIDENCE(e1,e2)	Safe Harbor's long history began in 1980, when Spokane natives <e1> Steve </e1> and Yvonne Swanberg moved to <e2> Friday Harbor </e2> and opened Swanberg Insurance.
DATE_OF_BIRTH(e1,e2)	<e1> Oliver Luke </e1> (<e2> 1574 </e2>–1648) was an English politician who sat in the House of Commons of England from 1614 to 1648.
EDUCATED_AT(e1,e2)	Rev. <e1> Kalume </e1>, attended the prestigious <e2> Alliance High School </e2>, Kikuyu and proceeded to obtain a bachelor's degree in Divinity from the University of London.
DATE_OF_BIRTH(e1,e2)	<e1> Edward Hunter </e1> (also known as Billy Banjo) <e2> 2 June 1885 </e2> – 6 December 1959 was a Scottish socialist active in both Scotland and New Zealand.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> was a professor of physical chemistry and mathematical physics at the California Institute of Technology (<e2> Caltech </e2>).
NATIONALITY(e1,e2)	<e1> Mikhail Olegovich Yefremov </e1> (<e2> Russian </e2>: Михаи́л Оле́гович Ефре́мов; born November 10, 1963) is a Russian film and stage actor, Meritorious Artist of Russian Federation (1995).
PLACE_OF_BIRTH(e1,e2)	<e1> Rachel Mary Burden </e1> (born 22 January 1975 in Marlow, <e2> Buckinghamshire </e2>, England) is an English-born Irish national, who is a radio news reporter and presenter, currently presenting the BBC Radio 5 Live weekday breakfast show.
PLACE_OF_RESIDENCE(e1,e2)	I have always lived in Soeborg, just outside of Copenhagen, my youngest daughter still lives with <e1> me </e1>, and we have moved in, with my girlfriend in <e2> Vanloese </e2> a bit closer to Copenhagen.
PLACE_OF_RESIDENCE(e2,e1)	Nicole Shiner grew up in  <e2> Harrisburg </e2> , PA w<e1> her </e1>e she fell in love with all things film via her love for acting.
PLACE_OF_BIRTH(e1,e2)	<e1> Hsieh Wang </e1> was born on May 5, 1930 in Xi'an, Shaanxi, <e2> Republic of China </e2> as Chang Chien Wang.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	<e1> He </e1> added astronomy to his portfolio in 1842, and remained as <e2> Harvard </e2> professor until his death.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	Prior to joining Delphi, <e1> John </e1> was President, CEO and Chairman of <e2> EndoTex Interventional Systems, Inc. </e2> a development stage, venture backed, start-up company focused on commercialization of carotid artery stents and which was acquired by Boston Scientific Corp. (NYSE:BSX) in 2007.
DATE_OF_BIRTH(e1,e2)	Onishi Tetsunosuke (<e1> 大西鐡之祐 </e1>) was born in Nara city, Nara prefecture on <e2> April 7, 1916 </e2>, and died on September 19, 1995.
DATE_OF_BIRTH(e1,e2)	<e1> Ray Hatfield </e1> (born <e2> 1960 </e2>) was one of the original guitarists in prog rock band Martin Turner's Wishbone Ash.
PLACE_OF_BIRTH(e2,e1)	Born in Perry,  <e2> Iowa </e2> , <e1> Clarke </e1> and his family moved to Mercer Island, Washington when he was young.
PLACE_OF_RESIDENCE(e1,e2)	Born David Mortlock on 27 August 1953, <e1> he </e1> grew up in Barking, Essex, UK, later moving to <e2> Basildon </e2> New Town.
NATIONALITY(e1,e2)	<e1> Daniel Weiss </e1> (born 18 July 1968) is a <e2> German </e2> former competitive figure skater who competed in men's singles.
PLACE_OF_BIRTH(e2,e1)	As a native of  <e2> Gastonia </e2>  <e1> he </e1> obtained his first appreciation of art from local art educators, Jim Biggers and Al Harris.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	In 1931 <e1> Savile </e1> was elected a member of the <e2> Smeatonian Society of Civil Engineers </e2> and was their president in 1948.
NATIONALITY(e1,e2)	"<e1> Adrian Picardi </e1> (born April 1987) is a bi-racial ""Italian-Korean"" <e2> American </e2> filmmaker based in Los Angeles, California."
PLACE_OF_BIRTH(e2,e1)	Born in  <e2> Lanarkshire </e2>  he was the son of a miner, which he would later become <e1> himself </e1> at the age of 12 after receiving little formal education.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	He was launched under  <e2> Star Magic 11 </e2>  with fellow Anim-E members: Emman Abeleda, Mhyco Aquino, <e1> Rayver Cruz </e1>, Rodjun Cruz, John Wayne Sace and Mico Aytona.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	He graduated in natural history from the  <e2> University of Copenhagen </e2>  under professor <e1> Eugenius Warming </e1>.
PLACE_OF_BIRTH(e1,e2)	15 years ago, when <e1> Yollande </e1> moved from her native village in <e2> West Africa </e2> to Milwaukee, she saw an opportunity to share with her new community an honest experience of her African culture.
PLACE_OF_BIRTH(e1,e2)	He manages the Cole Land Transportation Museum, the Walking Sticks for Veterans program, and organizes numerous activities and charity drives for veterans and related causes in <e1> his </e1> native Bangor, <e2> Maine </e2>.
PLACE_OF_BIRTH(e1,e2)	<e1> Herkner </e1> was born in <e2> Liberec </e2> (German: Reichenberg), Bohemia and died in Berlin, Germany.
PLACE_OF_BIRTH(e1,e2)	<e1> He </e1> was born in <e2> Dorchester </e2>, New Brunswick, the son of Philip Palmer and Sarah Ayer, and educated in Sackville.
EMPLOYEE_OR_MEMBER_OF(e1,e2)	For most of his life <e1> Baudouin de Courtenay </e1> worked at Imperial Russian universities: Kazan (1874–1883), <e2> Dorpat </e2> (as Tartu, Estonia was then known) (1883–1893), Kraków (1893–1899) in Austria-Hungary, and St. Petersburg (1900–1918), where he was known as Иван Александрович Бодуэн де Куртенэ (Ivan Aleksandrovich Boduen de Kurtene), and in Russia he is recognized as a Russian scientist.
DATE_OF_BIRTH(e1,e2)	<e1> George Robertson </e1> (<e2> 14 April 1860 </e2> – 27 August 1933) was a Scottish-Australian bookseller and publisher, who founded the publishing division of Angus & Robertson.
DATE_OF_BIRTH(e1,e2)	<e1> Edgar Sulite </e1> (<e2> September 25, 1957 </e2> – April 10, 1997) was a teacher of Filipino martial arts.
DATE_OF_BIRTH(e1,e2)	<e1> Debra L. Lee </e1>, Esq. (born <e2> August 8, 1955 </e2>) is an American businesswoman.
EDUCATED_AT(e1,e2)	<e1> He </e1> obtained his PhD in 1979 under the supervision of Frank Bardsley Knight at the <e2> University of Illinois at Urbana-Champaign </e2> with a dissertation titled 'A Nonstandard Approach to Brownian Local Time'.
DATE_OF_BIRTH(e2,e1)	Konrad Gałka (born  <e2> February 3, 1974 </e2>  in Kraków) is a former butterfly swimmer from Poland, who competed in two consecutive Summer Olympics for <e1> his </e1> native country, starting in 1992.
EMPLOYEE_OR_MEMBER_OF(e2,e1)	I am the fourth generation to manage the family company Uhl-Bonaventure Informatique ( www.ubi.fr - 35 employees some of whom are teleworkers), a local IT company  <e2> which </e2>  was built in 1908 by <e1> my </e1> great-grandfather in Strasbourg.
PLACE_OF_RESIDENCE(e1,e2)	<e1> Nicole Shiner </e1> grew up in <e2> Harrisburg </e2>, PA where she fell in love with all things film via her love for acting.
EDUCATED_AT(e1,e2)	<e1> She </e1> is currently enrolled at <e2> UIW </e2>, where she is pursuing a Master of Arts in Administration with a concentration in Organizational Development.
PLACE_OF_BIRTH(e2,e1)	Paul Napier was born on March 10, 1930 in Rochester, New York,  <e2> USA </e2>  as <e1> Paul Vincent Napier </e1>.
